ID;PLZ;Region;Strassenname;Anzahl_Mitarbeiter;Verkaufsflaeche;Jahresumsatz;longitude;latitude
272;14772;Brandenburg-Nord;Upstallstr. 22;5440;21760.0;2720.0;12.542891000000001;52.4303671
273;14776;Brandenburg-Neustadt;Potsdamer Str. 23;3276;5460.0;1092.0;12.571909199999999;52.4048941
274;14806;Bad Belzig;Brücker Landstr. 5;16440;57540.0;8220.0;12.609038;52.14454979999999
275;16866;Kyritz;Perleberger Str. 55;15400;61600.0;7700.0;12.3788433;52.95113869999999
276;16845;Neustadt/ Dosse;Ihlenweg 2;14076;23460.0;4692.0;12.439452000000001;52.85751679999999
277;19386;Lübz;Werderstr. 21B;15789;36841.0;5263.0;12.0235972;53.46627729999999
278;14797;Kloster Lehnin;Emstaler Landstr. 40;9452;23630.0;4726.0;12.746063699999999;52.3186213
279;19417;Warin;Bützower Str. 2-4;3348;10044.0;1674.0;11.7127294;53.8001613
280;16909;Wittstock;Perleberger Str. 42;15120;40320.0;5040.0;12.4690025;53.16013710000001
281;19399;Goldberg;Plauer Chaussee 5;23604;39340.0;7868.0;12.091242300000001;53.58332610000001
282;19399;Goldberg;Hauptstr. 34/ An der B 192;12690;29610.0;4230.0;12.132541900000001;53.5722761
283;19395;Plau;Quetziner Str. 19A;3396;5660.0;1132.0;12.265;53.462630000000004
284;14669;Ketzin;Nauener Str. 9;4260;11360.0;1420.0;12.845763999999999;52.48198799999999
285;16833;Fehrbellin;Berliner Allee 30C;12540;62700.0;6270.0;12.7766481;52.809499699999996
286;14542;Werder;Berliner Str. 88;5148;23166.0;2574.0;12.9193877;52.370682200000005
287;14641;Nauen;Berliner Str. 38/40/42;11193;22386.0;3731.0;12.880649900000002;52.6029843
288;14547;Beelitz;Clara-Zetkin-Str. 37A;14688;44064.0;4896.0;12.9692729;52.2371321
289;16816;Neuruppin;Neustädter Str. 53;1734;5202.0;867.0;12.7960114;52.9215919
290;18246;Bützow;Bahnhofstr. 23/25;24360;48720.0;8120.0;11.9975118;53.8427527
291;17213;Malchow;Rostocker Str. 11;3492;6984.0;1164.0;12.4220891;53.4811002
292;14469;Potsdam-Bornim;Potsdamer Str. 39-42;5256;26280.0;2628.0;13.017282699999999;52.4183634
293;16827;Alt Ruppin;Wulkower Chaussee 5;17580;35160.0;5860.0;12.8494724;52.945446
294;14656;Brieselang;Wustermarker Allee 16;14700;73500.0;7350.0;12.9984702;52.580224699999995
295;14471;Potsdam-West;Zeppelinstr. 56;23010;46020.0;7670.0;13.0305027;52.390647799999996
296;18273;Güstrow;Platz Der Freundschaft 14;9472;42624.0;4736.0;12.1772284;53.777208200000004
297;14913;Jüterbog;Vorstadt Neumarkt 5-7;10692;21384.0;3564.0;13.0892579;51.990697
298;14467;Potsdam-Berliner Vorstadt;Berliner Str. 121;13112;65560.0;6556.0;13.074979800000001;52.407355100000004
299;17207;Röbel;Warener Chaussee 6;13156;65780.0;6578.0;12.6033645;53.385045700000006
300;14478;Potsdam-Schlaatz;Horstweg 98;3600;10800.0;1800.0;13.084589999999999;52.378842399999996
301;14624;Dallgow-Döberitz;Wilmsstr. 57;15652;39130.0;7826.0;13.0629424;52.542374800000005
302;18273;Güstrow;Rostocker Chaussee 3;2416;7248.0;1208.0;12.184826;53.8053998
303;18236;Kröpelin;Schulstr. 9;15453;30906.0;5151.0;11.8030317;54.0700223
304;16766;Kremmen;Ruppiner Str. 57;11856;19760.0;3952.0;13.0267695;52.764871
305;14612;Falkensee;Falkenhagener Str. 86;18300;54900.0;9150.0;13.0896864;52.5714753
306;14480;Potsdam-Kirchsteigfeld;Zum Kirchsteigfeld 12;14076;63342.0;7038.0;13.129519400000001;52.3666811
307;14480;Potsdam-Am Stern;Großbeerenstr. 265;1228;5526.0;614.0;13.131142;52.380299
308;18225;Kühlungsborn;Hermannstr. 24;11704;29260.0;5852.0;11.7331029;54.151129299999994
309;13591;Berlin-Spandau;Heerstr. 640;6798;27192.0;3399.0;13.1277617;52.527494499999996
310;16831;Rheinsberg;Berliner Str. 41;4960;14880.0;2480.0;12.8995851;53.0941603
311;14089;Berlin-Kladow;Kladower Damm 363-365;10574;26435.0;5287.0;13.145961699999999;52.4550422
312;14943;Luckenwalde;Schützenstr. 46;17784;41496.0;5928.0;13.179773800000001;52.0979129
313;13591;Berlin-Spandau;Seegefelder Weg 391;10016;30048.0;5008.0;13.142841399999998;52.54622779999999
314;18258;Schwaan;Doberaner Str. 30C;1884;5652.0;942.0;12.09853;53.945119999999996
315;14959;Trebbin;Berliner Tor 3;5670;17010.0;2835.0;13.218309;52.221024299999996
316;13593;Berlin-Spandau;Am Omnibushof 13;1896;8532.0;948.0;13.1841149;52.5180782
317;18209;Bad Doberan;Rostocker Str. 2-4;17118;45648.0;5706.0;11.9044763;54.102619
318;14532;Stahnsdorf;Wannseestr. 17;19080;66780.0;9540.0;13.210958100000001;52.3934084
319;13581;Berlin-Spandau;Seeburger Str. 18;26796;71456.0;8932.0;13.188432800000001;52.52780869999999
320;13585;Berlin-Spandau;Falkenseer Damm 19;1920;5120.0;640.0;13.198043099999998;52.54326379999999
321;14532;Kleinmachnow;Karl-Marx-Str. 38-42;13482;44940.0;4494.0;13.224983199999999;52.41514229999999
322;13585;Berlin-Spandau;Neuendorfer Str. 30;19320;96600.0;9660.0;13.208508300000002;52.545692700000004
323;16761;Hennigsdorf;Rosa-Luxemburg-Platz 1;16796;75582.0;8398.0;13.192800199999997;52.64229739999999
324;16727;Velten;Poststr. 20;13608;31752.0;4536.0;13.1775962;52.686853
325;14513;Teltow;Elbestr. 1;975;2600.0;325.0;13.251569400000001;52.39955879999999
326;14974;Ludwigsfelde;Am Bahnhof 2A;7824;15648.0;2608.0;13.266406;52.297298
327;17192;Waren;Strelitzer Str. 38;11772;23544.0;3924.0;12.6989123;53.515070200000004
328;13599;Berlin-Spandau;Nonnendammallee 175;4920;14760.0;1640.0;13.2336053;52.5395804
329;14167;Berlin-Zehlendorf;Mühlenstr. 2;1974;3290.0;658.0;13.2602;52.42953000000001
330;13597;Berlin-Spandau;Charlottenburger Chaussee 18;13200;59400.0;6600.0;13.2414723;52.52604870000001
331;16767;Leegebruch;Eichenallee 41;662;1986.0;331.0;13.1884769;52.7238274
332;14167;Berlin-Zehlendorf;Teltower Damm 295;17928;35856.0;5976.0;13.2693367;52.4068574
333;14195;Berlin-Zehlendorf;Hüttenweg 50;11988;39960.0;3996.0;13.263350599999999;52.457506099999996
334;14169;Berlin-Zehlendorf;Clayallee 278;2004;3340.0;668.0;13.2668307;52.441702600000006
335;13503;Berlin-Reinickendorf;Ruppiner Chaussee 401;16750;50250.0;8375.0;13.229299;52.625080700000005
336;14979;Großbeeren;Märkische Allee 85;30240;90720.0;10080.0;13.289010000000001;52.3561
337;12205;Berlin-Lichterfelde;Curtiusstr. 36;3033;5055.0;1011.0;13.2901247;52.4409529
338;12207;Berlin-Lichterfelde;Wismarer Str. 35;8788;43940.0;4394.0;13.299449;52.420789500000005
339;14059;Berlin-Charlottenburg;Fürstenbrunner Weg 14-18;2034;3390.0;678.0;13.2810828;52.520095700000006
340;14059;Berlin-Charlottenburg;Sophie-Charlotten-Str. 31;20400;81600.0;10200.0;13.287289999999999;52.51546999999999
341;10709;Berlin-Wilmersdorf;Seesener Str. 10-13;10230;30690.0;5115.0;13.2982549;52.49157630000001
342;10629;Berlin-Charlottenburg;Gervinusstr. 30;6156;16416.0;2052.0;13.298449900000001;52.5029541
343;18059;Rostock-Süd;Satower Str. 7D;3087;5145.0;1029.0;12.099712400000001;54.0766062
344;18069;Rostock-Reutershagen;Tschaikowskistr. 39;1032;2064.0;344.0;12.0873085;54.08775989999999
345;13507;Berlin-Reinickendorf;Karolinenstr. 1-2;2070;7245.0;1035.0;13.2820926;52.5943605
346;16515;Oranienburg;Berliner Str. 49;20068;90306.0;10034.0;13.237268400000001;52.748239
347;12203;Berlin-Lichterfelde;Hindenburgdamm 94;29148;48580.0;9716.0;13.3153943;52.44200649999999
348;10627;Berlin-Charlottenburg;Wilmersdorfer Str. 126;6960;27840.0;3480.0;13.3062582;52.5097818
349;12163;Berlin-Steglitz;Rothenburgstr. 38A;16752;27920.0;5584.0;13.318879999999998;52.45853
350;18106;Rostock-Evershagen;Maxim-Gorki-Str. 66/67;8400;29400.0;4200.0;12.053026;54.1170948
351;10589;Berlin-Charlottenburg;Lise-Meitner-Str. 6;16146;64584.0;8073.0;13.307553;52.527832700000005
352;16540;Hohen Neuendorf;Backofenweg 4;9152;36608.0;4576.0;13.276647;52.6726652
353;12163;Berlin;Schlossstr. 1;9884;24710.0;4942.0;13.3265858;52.464818900000004
354;12167;Berlin-Steglitz;Birkbuschstr. 54;8496;19824.0;2832.0;13.3313959;52.444413100000006
355;16540;Hohen Neuendorf;Backofenweg 13;19170;31950.0;6390.0;13.276874;52.6730135
356;12247;Berlin-Lankwitz;Kaiser-Wilhelm-Str. 6;14952;44856.0;7476.0;13.333043099999998;52.4303255
357;10719;Berlin-Charlottenburg;Knesebeckstr. 47/48;1428;6426.0;714.0;13.321215900000002;52.500634600000005
358;12169;Berlin-Steglitz;Bergstr. 86;8592;28640.0;2864.0;13.330012599999998;52.458430799999995
359;10715;Berlin-Wilmersdorf;Berliner Str. 26/27;22617;45234.0;7539.0;13.3249204;52.48676769999999
360;16515;Oranienburg;Wiesbadener Str. 1;7560;25200.0;2520.0;13.256133800000002;52.75396569999999
361;18069;Rostock-Reutershagen;Am Fischereihafen 3;18411;55233.0;6137.0;12.0847845;54.1096076
362;16547;Birkenwerder;Hauptstr. 100;2172;7602.0;1086.0;13.275979500000002;52.69392679999999
363;10719;Berlin-Charlottenburg;Meinekestr. 22;14520;50820.0;7260.0;13.329347400000001;52.501904
364;18057;Rostock-Vorstadt;Doberaner Str. 144;16380;27300.0;5460.0;12.1213545;54.08934549999999
365;18107;Rostock-Lütten Klein;Warnowallee 20A;16425;43800.0;5475.0;12.0449034;54.1387716
366;13509;Berlin-Borsigwalde;Holzhauser Str. 168;14640;73200.0;7320.0;13.316378;52.586773
367;10827;Berlin-Schöneberg;Innsbrucker Platz (im U-Bahnhof);22020;77070.0;11010.0;13.344182;52.478156999999996
368;18106;Rostock-Schmarl;Stephan-Jantzen-Ring 50A;11040;38640.0;5520.0;12.0704653;54.12973969999999
369;13467;Berlin-Reinickendorf;Berliner Str. 141;14760;66420.0;7380.0;13.315278699999999;52.6129924
370;13403;Berlin-Reinickendorf;Waldstr. 14-21;28860;96200.0;9620.0;13.3256639;52.57632359999999
371;12247;Berlin-Lankwitz;Kaiser-Wilhelm-Str. 127;19292;57876.0;9646.0;13.353142000000002;52.4410733
372;12279;Berlin-Marienfelde;Marienfelder Allee 202;3720;13020.0;1860.0;13.358020999999999;52.408566500000006
373;12157;Berlin-Schöneberg;Vorarlberger Damm 24/26;21634;86536.0;10817.0;13.349883499999999;52.469625300000004
374;13403;Berlin-Reinickendorf;Ollenhauerstr. 7/ Friedrich-Karl-Str. 1-2;21692;86768.0;10846.0;13.3296208;52.5646755
375;18055;Rostock-Kassebohm;Neubrandenburger Str. 10-11;15000;52500.0;7500.0;12.1582642;54.0791662
376;12137;Berlin;Steglitzer Damm 95;14288;64296.0;7144.0;13.354662;52.450180700000004
377;12169;Berlin-Steglitz;Steglitzer Damm 95;10556;47502.0;5278.0;13.354662;52.450180700000004
378;12277;Berlin-Marienfelde;Malteserstr. 162;3024;10584.0;1512.0;13.362013699999999;52.4174281
379;10827;Berlin-Schöneberg;Hauptstr. 122;11370;28425.0;5685.0;13.3508006;52.4827164
380;10787;Berlin-Schöneberg;Kleiststr. 3-6;19000;57000.0;9500.0;13.3508396;52.5004639
381;18109;Rostock-Groß Klein;Schiffbauerring 1;19431;58293.0;6477.0;12.0686113;54.1454873
382;18055;Rostock-Mitte;Gaffelschoner Weg 15;30942;61884.0;10314.0;12.1494743;54.091787
383;10783;Berlin-Schöneberg;Potsdamer Str. 203;6894;13788.0;2298.0;13.361139999999999;52.49171
384;17166;Teterow;Bahnhofstr. 14;16896;84480.0;8448.0;12.5803216;53.77002120000001
385;10559;Berlin-Mitte;Quitzowstr. 23;23100;57750.0;11550.0;13.352718300000001;52.535777100000004
386;13349;Berlin-Mitte;Müllerstr. 48/48A;9264;23160.0;4632.0;13.3501086;52.55249379999999
387;13407;Berlin-Reinickendorf;Roedernallee 49-50;5805;11610.0;1935.0;13.342217699999999;52.585995200000006
388;18109;Rostock-Lichtenhagen;Güstrower Str. 8;15520;38800.0;7760.0;12.0665234;54.1524426
389;12103;Berlin-Tempelhof;Manteuffelstr. 24-25;15560;54460.0;7780.0;13.375565400000001;52.4587838
390;12107;Berlin-Tempelhof;Großbeerenstr. 2;14820;51870.0;7410.0;13.379752599999998;52.4391942
391;10965;Berlin-Tempelhof;Dudenstr. 90;17204;43010.0;8602.0;13.372713899999999;52.4854183
392;10965;Berlin-Schöneberg;Kreuzbergstr. 40;21168;70560.0;7056.0;13.374924700000001;52.4897871
393;12109;Berlin;Ullsteinstr. 135;18078;72312.0;9039.0;13.3853223;52.4525514
394;12099;Berlin-Tempelhof;Tempelhofer Damm 215-219;24822;57918.0;8274.0;13.3843313;52.4567608
395;12277;Berlin-Marienfelde;Säntisstr. 49;7900;31600.0;3950.0;13.390692800000002;52.4191313
396;18146;Rostock-Dierkow;Hinrichsdorfer Str. 13B;28512;95040.0;9504.0;12.1582148;54.107389100000006
397;13409;Berlin-Reinickendorf;Markstr. 39-42;9528;38112.0;4764.0;13.3650217;52.5615605
398;12099;Berlin-Tempelhof;Tempelhofer Damm 130;3582;9552.0;1194.0;13.3848239;52.4679941
399;12307;Berlin-Lichtenrade;Nuthestr. 5;31122;103740.0;10374.0;13.391321300000001;52.397369
400;15831;Mahlow;Berliner Damm 159-161;21600;36000.0;7200.0;13.405308900000001;52.3528409
401;10117;Berlin-Mitte;Luisenstr. 52;30075;60150.0;10025.0;13.379539800000002;52.5245101
402;13347;Berlin-Mitte;Reinickendorfer Str. 41/ Wiesenstr. 31;3216;8040.0;1608.0;13.369411800000002;52.54930340000001
403;10963;Berlin-Kreuzberg;Stresemannstr. 72-78;13702;41106.0;6851.0;13.384007;52.503618
404;12305;Berlin-Lichtenrade;Lichtenrader Damm 219;2424;8484.0;1212.0;13.4072589;52.392949400000006
405;13439;Berlin-Reinickendorf;Quickborner Str. 66-70;8505;14175.0;2835.0;13.368012900000002;52.60412289999999
406;13409;Berlin-Mitte;Provinzstr. 30;4872;11368.0;1624.0;13.378629;52.565192599999996
407;13357;Berlin-Mitte;Badstr. 60;35409;82621.0;11803.0;13.3832878;52.5509451
408;10969;Berlin-Kreuzberg;Charlottenstr. 2;4896;14688.0;1632.0;13.393260699999999;52.5052573
409;13357;Berlin-Mitte;Prinzenallee 75-77;12270;61350.0;6135.0;13.38246;52.555330000000005
410;10117;Berlin-Mitte;Leipziger Str. 45B;22140;55350.0;11070.0;13.3966665;52.51049159999999
411;18147;Rostock;Swienskuhlenstr. 6;24660;98640.0;12330.0;12.1563299;54.128930000000004
412;13355;Berlin-Mitte;Brunnenstr. 87;824;2060.0;412.0;13.391632500000002;52.5445529
413;12099;Berlin-Tempelhof;Oberlandstr. 17;24780;49560.0;8260.0;13.416183600000002;52.4651943
414;15936;Dahme;Hauptstr. 67;1656;8280.0;828.0;13.424395;51.86938120000001
415;12349;Berlin-Neukölln;Warmensteinacher Str. 57;830;2075.0;415.0;13.425831200000001;52.4148284
416;15806;Zossen;Stubenrauchstr. 25A;11232;37440.0;3744.0;13.444294400000002;52.2253944
417;10179;Berlin-Mitte;Heinrich-Heine-Str. 70;15846;39615.0;7923.0;13.4124193;52.5066421
418;10439;Berlin-Pankow;Bornholmer Str. 65;836;2508.0;418.0;13.400937699999998;52.553968299999994
419;13156;Berlin-Pankow;Grabbeallee 27/29;31425;83800.0;10475.0;13.398526500000001;52.573767700000005
420;10999;Berlin-Kreuzberg;Oranienplatz 4;25200;100800.0;12600.0;13.4144527;52.50207460000001
421;10435;Berlin-Pankow;Choriner Str. 64/64A;3368;15156.0;1684.0;13.4081353;52.5345904
422;12347;Berlin-Tempelhof;Tempelhofer Weg 14;22788;75960.0;7596.0;13.423915300000003;52.45798539999999
423;10999;Berlin-Kreuzberg;Kottbusser Str. 16A;2538;11421.0;1269.0;13.4200424;52.4970459
424;12349;Berlin-Neukölln;Buckower Damm 194;12720;57240.0;6360.0;13.4342794;52.42631189999999
425;10179;Berlin-Mitte;Holzmarktstr. 3;21250;53125.0;10625.0;13.419061;52.514702299999996
426;12049;Berlin-Neukölln;Hermannstr. 55;19596;78384.0;9798.0;13.4260943;52.4769431
427;13158;Berlin-Pankow;Dietzgenstr. 102;19215;64050.0;6405.0;13.403353;52.59173930000001
428;13189;Berlin-Pankow;Berliner Str. 27-28;1284;3852.0;428.0;13.4123109;52.563691799999994
429;12359;Berlin-Neukölln;Gutschmidtstr. 101;27027;63063.0;9009.0;13.436774800000002;52.4394172
430;12051;Berlin-Neukölln;Glasower Str. 42;11180;44720.0;5590.0;13.435321900000002;52.463835200000005
431;12047;Berlin-Neukölln;Maybachufer 32-33;5172;12068.0;1724.0;13.431350199999997;52.49217059999999
432;12053;Berlin-Neukölln;Flughafenstr. 1;25056;62640.0;12528.0;13.433369899999999;52.48171
433;10405;Berlin-Prenzlauer Berg;Prenzlauer Allee 44;2598;5196.0;866.0;13.423234900000002;52.536247100000004
434;10439;Berlin-Pankow;Wisbyer Str. 16;2604;9114.0;1302.0;13.4214493;52.5525613
435;10997;Berlin-Kreuzberg;Zeughofstr. 23A;12180;54810.0;6090.0;13.4346299;52.500688000000004
436;12043;Berlin-Neukölln;Donaustr. 96;20928;52320.0;10464.0;13.4386204;52.4810115
437;10405;Berlin-Pankow;Greifswalder Str. 33A;28842;57684.0;9614.0;13.4305039;52.5331384
438;10409;Berlin-Pankow;Prenzlauer Allee 93;21024;49056.0;7008.0;13.429503699999998;52.546476399999996
439;10249;Berlin-Friedrichshain;Friedenstr. 94A;1756;5268.0;878.0;13.435139999999999;52.52242
440;12055;Berlin-Neukölln;Lahnstr. 61;5280;26400.0;2640.0;13.446471599999999;52.467933200000004
441;13089;Berlin Pankow;Prenzlauer Promenade 65-67;7938;27783.0;3969.0;13.4279862;52.56746329999999
442;12359;Berlin-Neukölln;Späthstr. 162;12376;61880.0;6188.0;13.4547051;52.453201
443;12059;Berlin-Neukölln;Sonnenallee 192;1772;6202.0;886.0;13.4510399;52.4752088
444;13086;Berlin-Pankow;Roelckestr. 172;27972;65268.0;9324.0;13.4405612;52.550465599999995
445;10245;Berlin-Friedrichshain;Warschauer Platz 14;24030;64080.0;8010.0;13.4501209;52.50497489999999
446;12353;Berlin-Neukölln;Lipschitzallee 50;22746;75820.0;7582.0;13.464526199999998;52.42633379999999
447;10407;Berlin-Pankow;Kniprodestr. 26;14751;39336.0;4917.0;13.4457341;52.53437389999999
448;17235;Neustrelitz;Strelitzer Str. 2;17920;53760.0;8960.0;13.0642796;53.3620813
449;13127;Berlin-Pankow;Pasewalker Str. 77;28287;47145.0;9429.0;13.432808999999999;52.5934458
450;12435;Berlin-Treptow;Kiefholzstr. 386;12600;44100.0;6300.0;13.461686300000002;52.48449720000001
451;13089;Berlin-Heinersdorf;Blankenburger Str. 17A;25256;101024.0;12628.0;13.443975;52.5714304
452;13086;Berlin-Pankow;Pistoriusstr. 66/67;19888;69608.0;9944.0;13.43728;52.5562
453;10245;Berlin-Friedrichshain;Markgrafendamm 25C;6795;11325.0;2265.0;13.4654333;52.50035450000001
454;12357;Berlin-Neukölln;Neuköllner Str. 236-238;2724;6356.0;908.0;13.4806334;52.42667279999999
455;10247;Berlin-Friedrichshain;Rigaer Straße 36-39;31395;94185.0;10465.0;13.4660016;52.515878
456;10245;Berlin-Friedrichshain;Boxhagener Str. 76-78;21888;76608.0;10944.0;13.468957000000001;52.507532700000006
457;10247;Berlin-Friedrichshain;Eldenaer Str. 34A;914;4570.0;457.0;13.467669099999998;52.520974
458;13053;Berlin-Hohenschönhausen;Indira-Gandhi-Str. 101;34350;80150.0;11450.0;13.4692304;52.5462204
459;16792;Zehdenick;Bahnhofstr. 47;16524;82620.0;8262.0;13.328466800000001;52.9771004
460;12437;Berlin-Treptow;Kiefholzstr. 189;23000;103500.0;11500.0;13.4873775;52.4640066
461;10369;Berlin-Lichtenberg;Möllendorffstr. 75A;24894;82980.0;8298.0;13.4776186;52.522582400000005
462;13088;Berlin-Pankow;Berliner Allee 300;40194;107184.0;13398.0;13.4710381;52.5643976
463;16348;Wandlitz-Schönwalde;Hauptstr. 63;16668;83340.0;8334.0;13.4417835;52.6859833
464;16352;Schönwalde;Hauptstr. 63;38976;90944.0;12992.0;13.4417835;52.6859833
465;10365;Berlin-Lichtenberg;Ruschestr. 64-70;15810;39525.0;7905.0;13.486846900000002;52.5213376
466;17139;Malchin;Stavenhagener Str. 79;16776;50328.0;8388.0;12.7730651;53.74043229999999
467;10365;Berlin-Lichtenberg;Frankfurter Allee 212;37827;63045.0;12609.0;13.492526500000002;52.51138359999999
468;13125;Berlin Karow;Blankenburger Chaussee;39312;104832.0;13104.0;13.475056699999998;52.6045799
469;18190;Sanitz;Am Erlenhain 2;22512;60032.0;7504.0;12.364519999999999;54.07823489999999
470;12529;Schönefeld/ Berlin;Altglienicker Chaussee 13;23500;58750.0;11750.0;13.521660999999998;52.3997469
471;13055;Berlin;Große Leege Str. 95;5652;22608.0;2826.0;13.4975809;52.5434931
472;10315;Berlin-Lichtenberg;Einbecker Str. 59;25488;42480.0;8496.0;13.505237900000001;52.5095179
473;12459;Berlin-Treptow;Wilhelminenhofstr. 83-85;38313;76626.0;12771.0;13.517459599999999;52.46143379999999
474;13053;Berlin-Hohenschönhausen;Malchower Weg 134;39816;92904.0;13272.0;13.501594199999998;52.5615824
475;16559;Liebenwalde;Hammerallee 5;13300;59850.0;6650.0;13.4045731;52.8724587
476;12524;Berlin-Treptow;Semmelweisstr. 106;7140;14280.0;2380.0;13.5273029;52.425115500000004
477;10319;Berlin-Lichtenberg;Ontarioseestr. 17;38637;90153.0;12879.0;13.522651500000002;52.4950384
478;16348;Wandlitz;Bernauer Chaussee 70;41586;110896.0;13862.0;13.464424900000001;52.7467844
479;13053;Berlin-Hohenschönhausen;Gehrenseestr. 11;35925;107775.0;11975.0;13.514578;52.5501395
480;12489;Berlin-Treptow;Adlergestell 291;28800;115200.0;14400.0;13.5482253;52.43136939999999
481;12681;Berlin-Marzahn;Marzahner Chaussee 189;27417;91390.0;9139.0;13.5331003;52.5239152
482;12681;Berlin-Marzahn;Märkische Allee 140A;13496;60732.0;6748.0;13.537306400000002;52.530770700000005
483;12526;Berlin;Paradiesstr. 210;5796;14490.0;2898.0;13.56015;52.404300000000006
484;12683;Berlin-Marzahn;Allee der Kosmonauten 141A;23232;54208.0;7744.0;13.5488581;52.531804799999996
485;12524;Berlin-Treptow;Bruno-Taut-Str. 4;5820;17460.0;1940.0;13.5707378;52.4134841
486;12557;Berlin-Köpenick;Grünauer Str. 118;9720;38880.0;4860.0;13.570502300000001;52.4367441
487;12679;Berlin-Marzahn;Märkische Allee 276;30681;51135.0;10227.0;13.554496300000002;52.556585399999996
488;16341;Zepernick;Birkholzer Str. 1;17568;70272.0;8784.0;13.5411811;52.651125
489;12683;Berlin-Marzahn;Cecilienstr. 161;44010;132030.0;14670.0;13.5710573;52.52913479999999
490;12621;Berlin-Hellersdorf;Chemnitzer Str. 174;3920;11760.0;1960.0;13.574456900000001;52.489730099999996
491;12689;Berlin-Marzahn;Havemannstr. 1;982;2455.0;491.0;13.5693981;52.569759999999995
492;12559;Berlin-Köpenick;Wendenschloßstr. 9;7872;23616.0;3936.0;13.593207699999999;52.44681529999999
493;12685;Berlin-Marzahn;Prötzeler Ring 8;32538;75922.0;10846.0;13.5750601;52.54552660000001
494;15711;Königs Wusterhausen;Luckenwalder Str. 68;18772;93860.0;9386.0;13.6152856;52.2881636
495;12621;Berlin-Hellersdorf;Alt-Kaulsdorf 56;13365;22275.0;4455.0;13.589079000000002;52.50488499999999
